Төлөвлөгөөний_дугаар,Сургалтын_төлөвлөгөө,Сургалтын_төрөл,Хичээлийн_дугаар,Хичээлийн_нэр,Залгамж_хичээлийн_дугаар,Залгамж_хичээлийн_нэр
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,882e283e7a4ccbd2e58772cf77fa937e,Программчлалын хэл,f93899894f2c43279dc0013b9ad2849d,Алгоритмын үндэс
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,412af43c2ecf83c17726748a97a527f2,Санамсаргүй процессын онол,cf13d0708d43d18fdba8f98bfc6ab42b,Магадлалын онолын нэмэлт бүлгүүд
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,72417e4a6ce410ee495dc2978c405084,Санхүүгийн математик ,7f9e4c8e1de05725d2b30298eda1f306,Магадлалын онол
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,2f5c46338278558ac0bee2e0529fc305,Статистик хэрэглээний программ,63a82e1bc44f8cf90a9189b4632951df,Математик статистик
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,2f5c46338278558ac0bee2e0529fc305,Статистик хэрэглээний программ,882e283e7a4ccbd2e58772cf77fa937e,Программчлалын хэл
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,5458ddfd38e3d8bd01d4db5519a004ec,Статистикийн шугаман загварууд ба дисперсийн шинжилгээ,63a82e1bc44f8cf90a9189b4632951df,Математик статистик
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,4c71aefc98de5a57f137fb1317b216b9,Тоглоомын онол,d3f6c4dbc1a8a8883690b0e0656b8133,Оптимизаци
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,ec64e2ba14877439087489971f04dfd8,Үйлдвэрлэлийн дадлага,5458ddfd38e3d8bd01d4db5519a004ec,Статистикийн шугаман загварууд ба дисперсийн шинжилгээ
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,d252374cef7c9c687b095cc8f7fac721,Үндэсний тооцооны систем,63a82e1bc44f8cf90a9189b4632951df,Математик статистик
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,5fa260f9aef5c32cc0ddf4934f058bdf,Хугацааны цуваа,5458ddfd38e3d8bd01d4db5519a004ec,Статистикийн шугаман загварууд ба дисперсийн шинжилгээ
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,f7bf6074f6a2c9b3615c599e74e810d1,Хэмжээний онолын үндэс,9b1e7e19e15ccae270301f3b48cef0f4,Нэг хувьсагчийн функцийн онол 1б (Ерөнхий суурь)
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,92a05f3584af93d17968cc842716fd4c,Чанарын аргын судалгаа,63a82e1bc44f8cf90a9189b4632951df,Математик статистик
10cd8cca7d33d4526cf4c264654762c6,Статистик - 2023,Өдрийн сургалт,4d58faf697d47b2ab9908dd1353ac190,Эрсдэлийн загварчлал,7f9e4c8e1de05725d2b30298eda1f306,Магадлалын онол
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,d2450555f921f45a0c0bf6f41bd95a3d,Антенн ба радио долгион тархалт,8da841c8feca719f04ae6ec316aaf361,Инженерийн электродинамик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,b4c740208036d64c467b9cb682edb0c5,Дүрсийн ба видео боловсруулалт,f6556dfe948f58c57650fc8c13294030,Тоон дохио боловсруулалт
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,8da841c8feca719f04ae6ec316aaf361,Инженерийн электродинамик,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,8da841c8feca719f04ae6ec316aaf361,Инженерийн электродинамик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,6edf4b8ea5fb8603fcf25f2438205094,Мультмедиа холбоо,f6556dfe948f58c57650fc8c13294030,Тоон дохио боловсруулалт
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,a4dc1548af356049973fba2271ce29e4,Мэргэжлийн удиртгал,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,065540eecacb11f94a1ff487d6b49e18,Мэргэжлийн удиртгал,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,1f25f73c8d5b60bb64b60fe0457de1f3,Мэргэжлийн удиртгал,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,7ebc686287f7afcdb4a2af8644b852b2,Мэргэжлийн удиртгал,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,54b352116069f22a7b46fb2e2917732a,Телехолбооны сүлжээ ба дохиолол,931a7d1da6b1438a8090805076e115aa,Телехолбооны үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,931a7d1da6b1438a8090805076e115aa,Телехолбооны үндэс,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,931a7d1da6b1438a8090805076e115aa,Телехолбооны үндэс,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6556dfe948f58c57650fc8c13294030,Тоон дохио боловсруулалт,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,f6556dfe948f58c57650fc8c13294030,Тоон дохио боловсруулалт,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,c01afd54a92fec65ed6d29f568cebd48,Тоон систем,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,b03d7539ef22e36257681e5eb46105a7,Тоон систем,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,19307038d9038d64a406840acdd54e23,Тоон холбоо,5c0e88d109aca1e6539486d1091a5efc,Магадлал ба санамсаргүй процесс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,19307038d9038d64a406840acdd54e23,Тоон холбоо,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,19307038d9038d64a406840acdd54e23,Тоон холбоо,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,19307038d9038d64a406840acdd54e23,Тоон холбоо,5c0e88d109aca1e6539486d1091a5efc,Магадлал ба санамсаргүй процесс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,19307038d9038d64a406840acdd54e23,Тоон холбоо
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,5c0e88d109aca1e6539486d1091a5efc,Магадлал ба санамсаргүй процесс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,5c0e88d109aca1e6539486d1091a5efc,Магадлал ба санамсаргүй процесс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,365431cf4fa4742eadd2972c804752d9,Холбооны систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,5c0e88d109aca1e6539486d1091a5efc,Магадлал ба санамсаргүй процесс
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,cdaf0f49f125851ae975f4e3a063db52,Утасгүй холбоо,efd609fb87c34abf4e581a542aa70db5,Холбооны систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,efd609fb87c34abf4e581a542aa70db5,Холбооны систем,f6370bef326f11083c0fc214d6d01d12,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,efd609fb87c34abf4e581a542aa70db5,Холбооны систем,517031b6fd0886eff061c75e19f2d41f,Дохио ба систем
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,d600a2c0f0abaa265941e3c4c2510c26,Математик 1б (Ерөнхий суурь)
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,f7d231711d490bcbf845df42c7eb6096,Математик 1в (Ерөнхий суурь)
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,ada2552da65206d7f880ef928a65753e,Электрон хэлхээ,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ
71a5c0514ab83382d98154e5a5f9d813,Сүлжээний технологи - 2014,Өдрийн сургалт,ada2552da65206d7f880ef928a65753e,Электрон хэлхээ,94ce2cad9b2bd35657418654408948ff,Электроникийн үндэс
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,d2450555f921f45a0c0bf6f41bd95a3d,Антенн ба радио долгион тархалт,8da841c8feca719f04ae6ec316aaf361,Инженерийн электродинамик
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,b4c740208036d64c467b9cb682edb0c5,Дүрсийн ба видео боловсруулалт,f6556dfe948f58c57650fc8c13294030,Тоон дохио боловсруулалт
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
067a26d87265ea39030f5bd82408ce7c,Сүлжээний технологи - 2021,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
